Date,Adj Close,daily_return
2017-01-03,5.449999809265137,
2017-01-04,5.590000152587891,0.025688137288509605
2017-01-05,5.53000020980835,-0.010733442064713383
2017-01-06,5.400000095367432,-0.023508157234848115
2017-01-09,5.349999904632568,-0.009259294417005237
2017-01-10,5.389999866485596,0.007476628517019579
2017-01-11,5.389999866485596,0.0
2017-01-12,5.309999942779541,-0.014842286769520152
2017-01-13,5.320000171661377,0.0018832822955929807
2017-01-17,5.269999980926514,-0.00939853178975536
2017-01-18,5.289999961853027,0.003795062808140237
2017-01-19,5.260000228881836,-0.005671027067584822
2017-01-20,5.21999979019165,-0.007604645807912647
2017-01-23,5.260000228881836,0.007662919597304585
2017-01-24,5.25,-0.0019011841153402376
2017-01-25,5.46999979019165,0.04190472194126671
2017-01-26,5.630000114440918,0.029250517438075052
2017-01-27,6.21999979019165,0.10479567739925733
2017-01-30,5.929999828338623,-0.04662378965194336
2017-01-31,5.960000038146973,0.005059057449712467
2017-02-01,6.010000228881836,0.008389293693764621
2017-02-02,6.090000152587891,0.013311134885087839
2017-02-03,6.179999828338623,0.014778271509974905
2017-02-06,6.150000095367432,-0.004854325858332009
2017-02-07,6.28000020980835,0.021138229662604813
2017-02-08,6.119999885559082,-0.025477757787232713
2017-02-09,6.150000095367432,0.004901995158388628
2017-02-10,6.239999771118164,0.014634093391075798
2017-02-13,6.340000152587891,0.016025702746429227
2017-02-14,6.25,-0.014195607322052495
2017-02-15,6.400000095367432,0.024000015258789142
2017-02-16,6.389999866485596,-0.001562535739503268
2017-02-17,6.320000171661377,-0.010954569058968966
2017-02-21,6.329999923706055,0.0015822392045994338
2017-02-22,6.309999942779541,-0.003159554686819721
2017-02-23,6.309999942779541,0.0
2017-02-24,6.170000076293945,-0.022186983796377957
2017-02-27,6.230000019073486,0.009724463863472144
2017-02-28,6.300000190734863,0.011235982575773296
2017-03-01,6.380000114440918,0.012698400203813742
2017-03-02,6.25,-0.020376193120540398
2017-03-03,6.139999866485596,-0.017600021362304652
2017-03-06,6.179999828338623,0.006514651909255154
2017-03-07,6.099999904632568,-0.012944971833043106
2017-03-08,6.110000133514404,0.00163938180953771
2017-03-09,6.090000152587891,-0.003273319229047167
2017-03-10,5.96999979019165,-0.019704492510603133
2017-03-13,5.760000228881836,-0.035175807150752525
2017-03-14,5.840000152587891,0.013888875091518038
2017-03-15,5.880000114440918,0.006849308357518069
2017-03-16,5.869999885559082,-0.0017007191644904385
2017-03-17,5.679999828338623,-0.032367983121751376
2017-03-20,5.869999885559082,0.033450715310326506
2017-03-21,5.800000190734863,-0.011924990832866356
2017-03-22,5.619999885559082,-0.031034534354554055
2017-03-23,5.630000114440918,0.001779400193144598
2017-03-24,5.690000057220459,0.010657183225563527
2017-03-27,5.739999771118164,0.008787295851474974
2017-03-28,5.840000152587891,0.017421669940284046
2017-03-29,5.369999885559082,-0.08047949567613222
